序号,单词
343,basketball
344,bat
345,bath
346,bathe
347,bathrobe
348,bathroom
349,bathtub
350,battery
351,battle
352,battleground
353,bay
354,be
355,beach
356,beam
357,bean
358,beancurd
359,bear
360,beard
361,beast
362,beat
363,beautiful
364,beauty
365,because
366,become
367,bed
368,bedclothes
369,beddings
370,bedroom
371,bee
372,beef
373,beehive
374,beer
375,before
376,beg
377,begin
378,beginning
379,behalf
380,behave
381,behavious
382,behind
383,being
384,Belgium
385,belief
386,believe
387,bell
388,belly
389,belong
390,below
391,belt
392,bench
393,bend
394,beneath
395,beneficial
396,benefit
397,bent
398,beside
399,besides
400,best
401,betray
402,better
403,between
404,beyond
405,bicycle
406,bid
407,big
408,bike
409,bill
410,billion
411,bingo
412,biochemistry
413,biography
414,biology
415,bird
416,birdcage
417,birth
418,birthday
419,birthplace
420,biscuit
421,bishop
422,bit
423,bite
424,bitter
425,black
426,blackboard
427,blame
428,blank
429,blanket
430,bleed
431,bless
432,blind
433,block
434,blood
435,blouse
436,blow
437,blue
438,board
439,boat
440,boating
441,boil
442,bomb
443,bond
444,bone
445,bonus
446,book
447,bookcase
448,bookmark
449,bookshelf
450,bookshop
451,bookstore
452,boom
453,boot
454,booth
455,bored
456,boring
457,born
458,borrow
459,boss
460,botanical
461,botany
462,both
463,bottle
464,bottom
465,bounce
466,bound
467,boundary
468,bow
469,bowl
470,bowling
471,box
472,boxing
473,boy
474,boycott
475,brain
476,brake
477,branch
478,brand
479,brave
480,bravery
481,bread
482,break
483,breakfast
484,breakthrough
485,breast
486,breath
487,breathe
488,breathless
489,brewery
490,brick
491,bride
492,bridegroom
493,bridge
494,brief
495,bright
496,brilliant
497,bring
498,Britain
499,British
500,broad
501,broadcast
502,brochure
503,broken
504,broom
505,brother
506,brotherhood
507,brown
508,brunch
509,brush
510,bucket
511,Buddhism
512,Buddhist
513,budget
514,buffet
515,build
516,building
517,bun
518,bunch
519,bungalow
520,burden
521,bureaucratic
522,burglar
523,burial
524,burn
525,burst
526,bury
527,bus
528,bush
529,business
530,businessman
531,businesswoman
532,busy
533,but
534,butcher
535,butter
536,butterfly
537,button
538,buy
539,by
540,bye
541,cab
542,cabbage
543,cafeteria
544,cage
545,cake
546,calculate
547,call
548,calm
549,camel
550,camera
551,camp
552,campaign
553,Canada
554,Canadian
555,canal
556,cancel
557,cancer
558,candidate
559,candle
560,candy
561,canteen
562,cap
563,capital
564,capsule
565,captain
566,caption
567,car
568,carbon
569,card
570,care
571,careful
572,careless
573,carpenter
574,carpet
575,carriage
576,carrier
577,carrot
578,carry
579,cartoon
580,carve
581,case
582,cash
583,cassette
584,cast
585,castle
586,casual
587,cat
588,catalogue
589,catastrophe
590,catch
591,category
592,cater
593,cathedral
594,catholic
595,cattle
596,cause
597,caution
598,cautious
599,cave
600,CD
601,ceiling
602,celebrate
603,celebration
604,cell
605,cellar
606,cent
607,centigrade
608,centimetre
609,central
610,centre
611,century
612,ceremony
613,certain
614,certainly
615,certificate
616,chain
617,chair
618,chairman
619,chairwoman
620,chalk
621,challenge
622,challenging
623,champion
624,chance
625,change
626,changeable
627,channel
628,chant
629,chaos
630,chapter
631,character
632,characteristic
633,charge
634,chart
635,chat
636,cheap
637,cheat
638,check
639,cheek
640,cheer
641,cheerful
642,cheers
643,cheese
644,chef
645,chemical
646,chemist
647,chemistry
648,cheque
649,chess
650,chest
651,chew
652,chick
653,chicken
654,chief
655,child
656,childhood
657,chimney
658,China
659,Chinese
660,chips
661,chocolate
662,choice
663,choir
664,choke
665,choose
666,chopsticks
667,chorus
668,Christian
669,Christmas
670,church
671,cigar
672,cigarette
673,cinema
674,circle
675,circuit
676,circulate
677,circumstance
678,circus
679,citizen
680,city
681,civil
682,civilian
683,civilization
684,clap
685,clarify
686,class
687,classic
688,classical
689,classify
690,classmate
691,classroom
692,claw
693,clay
694,clean
695,cleaner
696,clear
697,clearly
698,clerk
699,clever
700,click
701,climate
702,climb
703,clinic
704,clock
705,clone
706,close
707,cloth
708,clothes
709,clothing
710,cloud
711,cloudy
712,club
713,clumsy
714,coach
715,coal
716,coast
717,coat
718,cock
719,cocoa
720,coffee
721,coin
722,coincidence
723,coke
724,cold
725,collar
726,colleague
727,collect
728,collection
729,college
730,collision
731,colour
732,comb
733,combine
734,come
735,comedy
736,comfort
737,comfortable
738,comma
739,command
740,comment
741,commercial
742,commit
743,commitment
744,committee
745,common
746,communicate
747,communication
748,communism
749,communist
750,companion
751,company
752,compare
753,compass
754,compensate
755,compete
756,competence
757,competition
758,competitor
759,complete
760,complex
761,component
762,composition
763,comprehension
764,compromise
765,compulsory
766,computer
767,comrade
768,concentrate
769,concept
770,concern
771,concert
772,conclude
773,conclusion
774,concrete
775,condemn
776,condition
777,conduct
778,conductor
779,conference
780,confident
781,confidential
782,confirm
783,conflict
784,confuse
785,congratulate
786,congratulation
787,connect
788,connection
789,conscience
790,consensus
791,consequence
792,conservation
793,conservative
794,consider
795,considerate
796,consideration
797,consist
798,consistent
799,constant
800,constitution
801,construct
802,construction
803,consult
804,consultant
805,consume
806,contain
807,container
808,contemporary
809,content
810,continent
811,continue
812,contradict
813,contradictory
814,contrary
815,contribute
816,contribution
817,control
818,controversial
819,convenience
820,convenient
821,conventional
822,conversation
823,convey
824,convince
825,cook
826,cooker
827,cookie
828,cool
829,copy
830,coral
831,cordless
832,corn
833,corner
834,corporation
835,correct
836,correction
837,correspond
838,corrupt
839,cost
840,cosy
841,cottage
842,cotton
843,cough
844,could
845,count
846,counter
847,country
848,countryside
849,couple
850,courage
851,course
852,court
853,courtyard
854,cousin
855,cover
856,cow
857,cowboy
858,crash
859,crayon
860,crazy
861,cream
862,create
863,creature
864,credit
865,crew
866,crime
867,criminal
868,criterion
869,crop
870,cross
871,crossing
872,crossroads
873,crowd
874,crowded
875,cruel
876,cry
877,cube
878,cubic
879,cuisine
880,culture
881,cup
882,cupboard
883,cure
884,curious
885,currency
886,curriculum
887,curtain
888,cushion
889,custom
890,customer
891,customs
892,cut
893,cycle
894,cyclist
895,dad
896,daily
897,dam
898,damage
899,damp
900,dance
901,danger
902,dangerous
903,dare
904,dark
905,darkness
906,dash
907,data
908,database
909,date
910,daughter
911,dawn
912,day
913,daylight
914,dead
915,deadline
916,deaf
917,deal
918,dear
919,death
920,debate
921,debt
922,decade
923,December
924,decide
925,decision
926,declare
927,decline
928,decorate
929,decoration
930,decrease
931,deed
932,deep
933,deeply
934,deer
935,defeat
936,defend
937,defense
938,delay
939,delete
940,deliberately
941,delicate
942,delicious
943,delight
944,delighted
945,deliver
946,demand
947,dentist
948,department
949,departure
950,depend
951,deposit
952,depth
953,describe
954,description
955,desert
956,deserve
957,design
958,desire
959,desperate
960,dessert
961,destination
962,destroy
963,detective
964,determination
965,determine
966,develop
967,development
968,devote
969,devotion
970,diagram
971,dial
972,dialogue
973,diamond
974,diary
975,dictation
976,dictionary
977,die
978,diet
979,differ
980,difference
981,different
982,difficult
983,difficulty
984,dig
985,digest
986,digital
987,dignity
988,dilemma
989,dimension
990,dine
991,dinner
992,dinosaur
993,dioxide
994,dip
995,diploma
996,direct
997,director
998,directory
999,dirt
1000,dirty
1001,disability
1002,disabled
1003,disadvantage
1004,disagree
1005,disagreement
1006,disappear
1007,disappoint
1008,disappointment
1009,disaster
1010,discount
1011,discourage
1012,discover
1013,discovery
1014,discrimination
1015,discuss
1016,discussion
1017,disease
1018,disgusting
1019,dish
1020,disk
1021,dislike
1022,dismiss
1023,disobey
1024,distance
1025,distant
1026,distinction
1027,distinguish
1028,distribute
1029,district
1030,disturb
1031,disturbing
1032,dive
1033,diverse
1034,divide
1035,division
1036,dizzy
1037,doctor
1038,document
1039,dog
1040,doll
1041,dollar
1042,door
1043,dormitory
1044,dot
1045,double
1046,doubt
1047,down
1048,download
1049,downstairs
1050,downtown
1051,downward
1052,dozen
1053,Dr
1054,draft
1055,drag
1056,draw
1057,drawback
1058,drawer
1059,drawing
1060,dream
1061,dress
1062,drier
1063,drill
1064,drink
1065,drive
1066,driver
1067,drop
1068,drown
1069,drug
1070,drum
1071,drunk
1072,dry
1073,duck
1074,due
1075,dull
1076,dumpling
1077,during
1078,dusk
1079,dust
1080,dustbin
1081,dusty
1082,duty
1083,DVD
1084,Dynamic
1085,Dynasty
1086,each
1087,eager
1088,eagle
1089,ear
1090,early
1091,earn
1092,earth
1093,earthquake
1094,ease
1095,easily
1096,east
1097,Easter
1098,eastern
1099,eastwards
1100,easy
1101,eat
1102,ecology
1103,edge
1104,edition
1105,editor
1106,educate
1107,education
1108,educator
1109,effect
1110,effort
1111,egg
1112,eggplant
1113,Egypt
1114,Egyptian
1115,eight
1116,eighteen
1117,eighth
1118,eighty
1119,either
1120,elder
1121,elect
1122,electric
1123,electrical
1124,electricity
1125,electronic
1126,elegant
1127,elephant
1128,eleven
1129,else
1130,embarrass
1131,embassy
1132,emergency
1133,emperor
1134,empire
1135,employ
1136,empty
1137,encourage
1138,encouragement
1139,end
1140,ending
1141,endless
1142,enemy
1143,energetic
1144,energy
1145,engine
1146,engineer
1147,England
1148,English
1149,enjoy
1150,enjoyable
1151,enlarge
1152,enough
1153,enquiry
1154,enter
1155,enterprise
1156,entertainment
1157,enthusiastic
1158,entire
1159,entrance
1160,entry
1161,envelope
1162,environment
1163,envy
1164,equal
1165,equality
1166,equip
1167,equipment
1168,eraser
1169,error
1170,erupt
1171,escape
1172,especially
1173,essay
1174,Europe
1175,European
1176,evaluate
1177,even
1178,evening
1179,event
1180,eventually
1181,ever
1182,every
1183,everybody
1184,everyday
1185,everyone
1186,everything
1187,everywhere
1188,evidence
1189,evident
1190,evolution
1191,exact
1192,exactly
1193,exam
1194,examine
1195,example
1196,excellent
1197,except
1198,exchange
1199,excite
1200,excuse
1201,exercise
1202,exhibition
1203,exist
1204,existence
1205,exit
1206,expand
1207,expect
1208,expectation
1209,expense
1210,expensive
1211,experience
1212,experiment
1213,expert
1214,explain
1215,explanation
1216,explicit
1217,explode
1218,exploit
1219,explore
1220,explorer
1221,export
1222,expose
1223,express
1224,expression
1225,extension
1226,extra
1227,extraordinary
1228,extreme
1229,extremely
1230,eye
1231,eyesight
1232,eyewitness
1233,face
1234,facial
1235,fact
1236,factory
1237,fade
1238,fail
1239,failure
1240,fair
1241,fairly
1242,fairness
1243,faith
1244,fall
1245,FALSE
1246,familiar
1247,family
1248,famous
1249,fan
1250,fancy
1251,fantastic
1252,fantasy
1253,far
1254,fare
1255,farm
1256,farmer
1257,fast
1258,fasten
1259,fat
1260,father
1261,fault
1262,favour
1263,favourite
1264,fax
1265,fear
1266,feast
1267,feather
1268,February
1269,federal
1270,fee
1271,feed
1272,feel
1273,feeling
1274,fellow
1275,female
1276,fence
1277,ferry
1278,festival
1279,fetch
1280,fever
1281,few
1282,fibre
1283,fiction
1284,field
1285,fierce
1286,fifteen
1287,fifth
1288,fifty
1289,fight
1290,figure
1291,file
1292,fill
1293,film
1294,final
1295,finance
1296,find
1297,fine
1298,finger
1299,fingernail
1300,finish
1301,fire
1302,firefighter
1303,fireplace
1304,firewood
1305,firework
1306,firm
1307,firmly
1308,first
1309,fish
1310,fisherman
1311,fist
1312,fit
1313,five
1314,fix
1315,flag
1316,flame
1317,flaming
1318,flash
1319,flashlight
1320,flat
1321,flee
1322,flesh
1323,flexible
1324,flight
1325,float
1326,flood
1327,floor
1328,flour
1329,flow
1330,flower
1331,flu
1332,fluency
1333,fluent
1334,fly
1335,focus
1336,fog
1337,foggy
1338,fold
1339,folk
1340,follow
1341,following
1342,fond
1343,food
1344,fool
1345,foolish
1346,foot
1347,football
1348,for
1349,forbid
1350,force
1351,forecast
1352,forehead
1353,foreign
1354,foreigner
1355,foresee
1356,forest
1357,forever
1358,forget
1359,forgetful
1360,forgive
1361,fork
1362,form
1363,format
1364,former
1365,fortnight
1366,fortunate
1367,fortune
1368,forty
1369,forward
1370,found
1371,founding
1372,fountain
1373,four
1374,fourteen
1375,fourth
1376,fox
1377,fragile
1378,fragrant
1379,framework
1380,free
1381,freedom
1382,freeway
1383,freeze
1384,freezing
1385,French
1386,Frenchman
1387,frequent
1388,fresh
1389,friction
1390,Friday
1391,fridge
1392,fried
1393,friend
1394,friendly
1395,friendship
1396,fright
1397,frighten
1398,frog
1399,front
1400,frontier
1401,frost
1402,fruit
1403,fry
1404,fuel
1405,full
1406,fun
1407,function
1408,fundamental
1409,funeral
1410,funny
1411,fur
1412,furnished
1413,future
1414,gain
1415,gale
1416,gallery
1417,gallon
1418,game
1419,garage
1420,garbage
1421,garden
1422,gardening
1423,garlic
1424,garment
1425,gas
1426,gate
1427,gather
1428,gay
1429,general
1430,generation
1431,generous
1432,gentle
1433,gentleman
1434,geography
1435,geometry
1436,German
1437,Germany
1438,gesture
1439,get
1440,gift
1441,gifted
1442,giraffe
1443,girl
1444,give
1445,glad
1446,glance
1447,glare
1448,glass
1449,glasshouse
1450,globe
1451,glory
1452,glove
1453,glue
1454,go
1455,goal
1456,goat
1457,god
1458,gold
1459,golden
1460,golf
1461,good
1462,goodness
1463,goods
1464,goose
1465,govern
1466,government
1467,gown
1468,grade
1469,gradually
1470,graduate
1471,graduation
1472,grain
1473,gram
1474,grammar
1475,grand
1476,grandchild
1477,granddaughter
1478,grandma
1479,grandpa
1480,grandparents
1481,grandson
1482,granny
1483,grape
1484,graph
1485,grasp
1486,grass
1487,grateful
1488,gravity
1489,great
1490,Greece
1491,greedy
1492,Greek
1493,green
1494,greengrocer
1495,greet
1496,greeting
1497,grey
1498,grill
1499,grocer
1500,ground
1501,group
1502,grow
1503,growth
1504,gruel
1505,guard
1506,guess
1507,guest
1508,guidance
1509,guide
1510,guilty
1511,gun
1512,gy
1513,gymnastics
1514,ha
1515,habit
1516,hair
1517,haircut
1518,half
1519,hall
1520,ham
1521,hamburger
1522,hammer
1523,hand
1524,handbag
1525,handful
1526,handkerchief
1527,handle
1528,handsome
1529,handtruck
1530,handwriting
1531,handy
1532,hang
1533,happen
1534,happily
1535,happiness
1536,happy
1537,harbour
1538,hard
1539,hardly
1540,hardship
1541,hardworking
1542,harm
1543,harmful
1544,harmless
1545,harmony
1546,harvest
1547,hat
1548,hatch
1549,hate
1550,have
1551,hawk
1552,hay
1553,he
1554,head
1555,headache
1556,headline
1557,headmaster
1558,headmistress
1559,headteacher
1560,health
1561,healthy
1562,heap
1563,hear
1564,hearing
1565,heart
1566,heat
1567,heaven
1568,heavily
1569,heavy
1570,heel
1571,height
1572,helicopter
1573,hello
1574,helmet
1575,help
1576,helpful
1577,hen
1578,her
1579,herb
1580,here
1581,hero
1582,heroine
1583,hers
1584,herself
1585,hey
1586,hi
1587,hibernate
1588,hibernation
1589,hide
1590,high
1591,highway
1592,hill
1593,hillside
1594,hilly
1595,him
1596,himself
1597,hire
1598,his
1599,history
1600,hit
1601,hive
1602,hobby
1603,hold
1604,hole
1605,holiday
1606,holy
1607,home
1608,homeland
1609,hometown
1610,homework
1611,honest
1612,honey
1613,honour
1614,hook
1615,hooray
1616,hope
1617,hopeful
1618,horrible
1619,horse
1620,hospital
1621,host
1622,hostess
1623,hot
1624,hotel
1625,hour
1626,house
1627,housewife
1628,housework
1629,how
1630,however
1631,howl
1632,hug
1633,huge
1634,human
1635,humorous
1636,humour
1637,hundred
1638,hunger
1639,hungry
1640,hunt
1641,hunter
1642,hur
1643,hurricane
1644,hurry
1645,husband
1646,hydrogen
1647,I
1648,ice
1649,Iceland
1650,idea
1651,identification
1652,identity
1653,idiom
1654,if
1655,ignore
1656,ill
1657,illegal
1658,illness
1659,imagine
1660,immediate
1661,immediately
1662,immigration
1663,import
1664,importance
1665,important
1666,impossible
1667,impress
1668,impression
1669,improve
1670,in
1671,inch
1672,incident
1673,include
1674,income
1675,incorrect
1676,increase
1677,indeed
1678,independence
1679,independent
1680,India
1681,Indian
1682,Indicate
1683,industry
1684,influence
1685,inform
1686,information
1687,initial
1688,injure
1689,ink
1690,inland
1691,inn
1692,innocent
1693,insect
1694,insert
1695,inside
1696,insist
1697,inspect
1698,inspire
1699,instant
1700,instead
1701,institute
1702,institution
1703,instruct
1704,instruction
1705,instrument
1706,insurance
1707,insure
1708,intelligence
1709,intention
1710,interest
1711,interesting
1712,international
1713,internet
1714,interpreter
1715,interrupt
1716,interval
1717,interview
1718,into
1719,introduce
1720,introduction
1721,invent
1722,invention
1723,inventor
1724,invitation
1725,invite
1726,Ireland
1727,Irish
1728,iron
1729,irrigate
1730,irrigation
1731,island
1732,it
1733,Italian
1734,Italy
1735,its
1736,itself
1737,jacket
1738,jam
1739,January
1740,Japan
1741,Japanese
1742,jar
1743,jaw
1744,jazz
1745,jeans
1746,jeep
1747,jet
1748,jewel
1749,jewelry
1750,job
1751,jog
1752,join
1753,joke
1754,journalist
1755,journey
1756,joy
1757,judge
1758,judgement
1759,juice
1760,juicy
1761,jump
1762,June
1763,jungle
1764,junior
1765,junk
1766,just
1767,justice
1768,kangaroo
1769,keep
1770,keeper
1771,kettle
1772,key
1773,keyboard
1774,kick
1775,kid
1776,kill
1777,kilo
1778,kilogram
1779,kilometre
1780,kind
1781,kindergarten
1782,kindness
1783,king
1784,kingdom
1785,kiss
1786,kitchen
1787,kite
1788,knee
1789,knife
1790,knock
1791,know
1792,knowledge
1793,lab
1794,labour
1795,labourer
1796,lack
1797,ladder
1798,lady
1799,lake
1800,lamb
1801,lame
1802,lamp
1803,land
1804,language
1805,lantern
1806,lap
1807,large
1808,laser
1809,last
1810,late
1811,later
1812,latest
1813,latter
1814,laugh
1815,laughter
1816,laundry
1817,lavatory
1818,law
1819,lawyer
1820,lay
1821,lazy
1822,lead
1823,leader
1824,leading
1825,leaf
1826,league
1827,leak
1828,learn
1829,learned
1830,least
1831,leather
1832,leave
1833,lecture
1834,left
1835,leftover
1836,leg
1837,legal
1838,lemon
1839,lemonade
1840,lend
1841,length
1842,less
1843,lesson
1844,let
1845,letter
1846,level
1847,liberate
1848,liberation
1849,liberty
1850,librarian
1851,library
1852,license
1853,lid
1854,lie
1855,life
1856,lifetime
1857,lift
1858,light
1859,lightning
1860,like
1861,likely
1862,limit
1863,line
1864,link
1865,lion
1866,lip
1867,liquid
1868,list
1869,listen
1870,literary
1871,literature
1872,litre
1873,litter
1874,little
1875,live
1876,lively
1877,living
1878,load
1879,loaf
1880,local
1881,lock
1882,locust
1883,London
1884,lonely
1885,long
1886,look
1887,loose
1888,lorry
1889,lose
1890,loss
1891,Lost
1892,lot
1893,loud
1894,loudly
1895,loudspeaker
1896,lounge
1897,love
1898,lovely
1899,low
1900,luck
1901,lucky
1902,luggage
1903,lunch
1904,lung
1905,machine
1906,mad
1907,madam
1908,magazine
1909,magic
1910,maid
1911,mail
1912,mailbox
1913,main
1914,mainland
1915,major
1916,majority
1917,make
1918,male
1919,man
1920,manage
1921,manager
1922,mankind
1923,manner
1924,many
1925,map
1926,maple
1927,marathon
1928,marble
1929,March
1930,march
1931,mark
1932,market
1933,marriage
1934,married
1935,marry
1936,mask
1937,mass
1938,master
1939,mat
1940,match
1941,material
1942,mathematics
1943,matter
1944,mature
1945,maximum
1946,May
1947,may
1948,maybe
1949,me
1950,meal
1951,mean
1952,meaning
1953,means
1954,meanwhile
1955,measure
1956,meat
1957,medal
1958,media
1959,medical
1960,medicine
1961,medium
1962,meet
1963,meeting
1964,melon
1965,member
1966,memorial
1967,memorize
1968,memory
1969,mend
1970,mental
1971,mentally
1972,mention
1973,menu
1974,merchant
1975,merciful
1976,mercy
1977,merely
1978,merry
1979,mess
1980,message
1981,messy
1982,metal
1983,method
1984,metre
1985,Mexican
1986,Mexico
1987,microcomputer
1988,microscope
1989,microwave
1990,midday
1991,middle
1992,midnight
1993,might
1994,mild
1995,mile
1996,milk
1997,million
1998,millionaire
1999,mind
2000,mine
2001,mineral
2002,minibus
2003,minimum
2004,miniskirt
2005,minister
2006,ministry
2007,minority
2008,minus
2009,minute
2010,mirror
2011,miss
2012,Miss
2013,missile
2014,mist
2015,mistake
2016,mistaken
2017,misunderstand
2018,mix
2019,mixture
2020,mm
2021,mobile
2022,model
2023,modem
2024,modern
2025,modest
2026,Mom
2027,moment
2028,mommy
2029,Monday
2030,money
2031,monitor
2032,monkey
2033,month
2034,monument
2035,moon
2036,mop
2037,moral
2038,more
2039,morning
2040,Moscow
2041,Moslem
2042,Mosquito
2043,most
2044,mother
2045,motherland
2046,motivation
2047,motor
2048,motorbike
2049,motorcycle
2050,motto
2051,mountain
2052,mountainous
2053,mourn
2054,mouse
2055,moustache
2056,mouth
2057,mouthful
2058,move
2059,movement
2060,movie
2061,much
2062,mud
2063,muddy
2064,multiply
2065,murder
2066,museum
2067,mushroom
2068,music
2069,musical
2070,musician
2071,must
2072,mustard
2073,mutton
2074,my
2075,myself
2076,nail
2077,name
2078,narrow
2079,nation
2080,national
2081,nationality
2082,nationwide
2083,native
2084,natural
2085,nature
2086,navy
2087,near
2088,nearby
2089,nearly
2090,neat
2091,necessary
2092,neck
2093,necklace
2094,necktie
2095,need
2096,needle
2097,negotiate
2098,neighbour
2099,neighbourhood
2100,neither
2101,nephew
2102,nervous
2103,nest
2104,net
2105,network
2106,never
2107,new
2108,news
2109,newspaper
2110,next
2111,nice
2112,niece
2113,night
2114,nine
2115,nineteen
2116,ninety
2117,ninth
2118,no
2119,noble
2120,nobody
2121,nod
2122,noise
2123,noisily
2124,noisy
2125,none
2126,noodle
2127,noon
2128,nor
2129,normal
2130,north
2131,northeast
2132,northern
2133,northwards
2134,northwest
2135,nose
2136,not
2137,note
2138,notebook
2139,nothing
2140,notice
2141,novel
2142,novelist
2143,November
2144,now
2145,nowadays
2146,nowhere
2147,nuclear
2148,numb
2149,number
2150,nurse
2151,nursery
2152,nursing
2153,nut
2154,nutrition
2155,nylon
2156,obey
2157,object
2158,observe
2159,obtain
2160,obvious
2161,occupation
2162,occur
2163,Oceania
2164,October
2165,of
2166,off
2167,offence
2168,offer
2169,office
2170,officer
2171,offshore
2172,often
2173,oh
2174,oil
2175,oilfield
2176,OK
2177,old
2178,omelette
2179,on
2180,once
2181,one
2182,oneself
2183,onion
2184,only
2185,onto
2186,open
2187,opener
2188,opening
2189,opera
2190,operate
2191,operation
2192,operator
2193,opinion
2194,oppose
2195,opposite
2196,optimistic
2197,optional
2198,or
2199,oral
2200,orange
2201,orbit
2202,order
2203,ordinary
2204,organ
2205,organise
2206,organiser
2207,organization
2208,origin
2209,other
2210,otherwise
2211,Ottawa
2212,ouch
2213,ought
2214,our
2215,ours
2216,ourselves
2217,out
2218,outcome
2219,outdoors
2220,outer
2221,outgoing
2222,outing
2223,outline
2224,output
2225,outside
2226,outspoken
2227,outstanding
2228,outward
2229,oval
2230,over
2231,overcoat
2232,overcome
2233,overlook
2234,overweight
2235,owe
2236,own
2237,owner
2238,ownership
2239,ox
2240,oxygen
2241,pace
2242,Pacific
2243,pack
2244,package
2245,packet
2246,paddle
2247,page
2248,pain
2249,painful
2250,paint
2251,painter
2252,painting
2253,pair
2254,palace
2255,pan
2256,pancake
2257,panda
2258,panic
2259,paper
2260,paperwork
2261,paragraph
2262,parallel
2263,parcel
2264,pardon
2265,parent
2266,Paris
2267,park
2268,parking
2269,parrot
2270,part
2271,participate
2272,particular
2273,partly
2274,partner
2275,pass
2276,passage
2277,passenger
2278,passive
2279,passport
2280,past
2281,patent
2282,path
2283,patience
2284,patient
2285,pattern
2286,pause
2287,pay
2288,pea
2289,peace
2290,peaceful
2291,peach
2292,pear
2293,peasant
2294,pedestrian
2295,pen
2296,pencil
2297,penny
2298,pension
2299,people
2300,pepper
2301,per
2302,percent
2303,percentage
2304,perfect
2305,perform
2306,performance
2307,performer
2308,perfume
2309,perhaps
2310,period
2311,permanent
2312,permission
2313,permit
2314,person
2315,personal
2316,personally
2317,personnel
2318,persuade
2319,pest
2320,pet
2321,petrol
2322,phenomenon
2323,phone
2324,photo
2325,photograph
2326,photographer
2327,phrase
2328,physical
2329,physician
2330,physicist
2331,physics
2332,pianist
2333,piano
2334,pick
